"mov_id","mov_idusuario","mov_concepto","mov_importe","mov_tipo","mov_estado","mov_fechaalta"
"483","36","Cita Alicia 4/12","12","100","A","2017-12-18"
"484","36","Cita Paula 11/12","12","100","A","2017-12-18"
"485","36","Cita Adriana 15/12","12","100","A","2017-12-18"
"486","259","Bienvenida","15","100","A","2017-12-18"
"487","259","Cita Adriana 16/12","12","100","A","2017-12-18"
"488","256","Cita Silvia 17/12","10","100","A","2017-12-18"
"489","144","Cita Paula 16/12","12","100","A","2017-12-18"
"490","253","Cita Paula 16/12","10","100","A","2017-12-18"
"491","41","Cita Amanda 14/12","12","100","A","2017-12-18"
"492","39","Cita Paula 14/12","12","100","A","2017-12-18"
"493","79","Cita Adriana 15/12","12","100","A","2017-12-18"
"494","156","Cita Silvia 15/12","10","100","A","2017-12-18"
"495","36","Cita Adriana 19/12","-120","200","A","2017-12-19"
"496","254","Cita duplex alicia paula 19/12","15","100","A","2017-12-22"
"497","40","Cita Nicol 20/12","10","100","A","2017-12-22"
"498","225","Cita Silvia 20/12","12","100","A","2017-12-22"
"499","156","Cita Alicia 21/12","8","100","A","2017-12-22"
"500","40","Cita Nicol22/12","-80","200","A","2017-12-22"
"501","41","Cita Nicol 26/12","-120","200","A","2017-12-26"
"502","263","Bienvenida","15","100","A","2017-12-28"
"503","263","Cita Paula 18/12","12","100","A","2017-12-28"
"504","157","Cita Valeria 27/12","10","100","A","2017-12-28"
"505","158","Cita Nicol 26/12","18","100","A","2017-12-28"
"506","256","Cita Silvia 23/12","10","100","A","2017-12-28"
"507","226","Cita Alicia 1/12","8","100","A","2017-12-28"
"508","226","Cita Silvia 27/12","12","100","A","2017-12-28"
"509","23","Cita Blanca 28/12","10","100","A","2017-12-28"
"510","158","Cita Blanca 29/12","12","100","A","2018-01-02"
"511","254","Cita Blanca 29/12","12","100","A","2018-01-02"
"512","256","Cita Silvia 28/12","10","100","A","2018-01-02"
"513","36","Cita nicol 27/12","12","100","A","2018-01-04"
"514","36","Cita Valeria 29/12","12","100","A","2018-01-04"
"515","233","Cita Blanca 3/01","12","100","A","2018-01-04"
"516","40","Compra Puntos","300","100","A","2018-01-05"
"517","40","Consumo cita Adriana 05/01","-100","200","A","2018-01-05"
"518","253","Cita Alicia 04/01","12","100","A","2018-01-05"
"519","253","Consumo Cita Alicia 06/01 ","-80","200","A","2018-01-05"
"520","35","Cita Silvia 05/01","10","100","A","2018-01-05"
"521","256","Cita Alicia 04/01","10","100","A","2018-01-05"
"522","195","Cita Valeria 29/12","12","100","A","2018-01-05"
"523","25","Cita Alicia 5/01","10","100","A","2018-01-08"
"524","263","Cita Alicia 5/01","12","100","A","2018-01-08"
"525","38","Cita Nicol 5/01","10","100","A","2018-01-08"
"526","27","Cita ALicia 3/01","12","100","A","2018-01-08"
"527","40","Cita Adriana 08/01","-100","200","A","2018-01-08"
"528","259","Cita Adriana 08/01","15","100","A","2018-01-09"
"529","38","Cita adriana 09/01","10","100","A","2018-01-09"
"530","38","Cita Alicia 09/01","12","100","A","2018-01-09"
"531","267","Bienvenida","15","100","A","2018-01-09"
"533","267","Cita Adriana 08/01","15","100","A","2018-01-09"
"534","7","Cita Nicol 8/01","15","100","A","2018-01-09"
"535","228","Bienvenida","15","100","A","2018-01-09"
"536","228","Compensacion puntos","50","100","A","2018-01-09"
"537","24","Cita Silvia 09/01","10","100","A","2018-01-10"
"538","24","Cita Adriana 12/01","-80","200","A","2018-01-12"
"539","40","Cita Alicia 11/01","-100","200","A","2018-01-12"
"540","36","Cita Alicia 04/01","12","100","A","2018-01-12"
"541","36","Cita Adriana 08/01","15","100","A","2018-01-12"
"542","36","Cita nicol 10/01","15","100","A","2018-01-12"
"543","41","Cita Amanda 9/01","15","100","A","2018-01-12"
"544","199","Cita Nicol 11/01","15","100","A","2018-01-12"
"547","253","Compra puntos  14/01","700","100","A","2018-01-15"
"549","253","Cita Silvia 14/01","-120","200","A","2018-01-15"
"550","39","Cita Adriana 13/01","15","100","A","2018-01-15"
"551","62","Cita Adriana 12/01","15","100","A","2018-01-15"
"552","168","Bienvenida","15","100","A","2018-01-15"
"553","168","Cita Adriana 13/01","15","100","A","2018-01-15"
"554","254","Cita Paula 12/01","15","100","A","2018-01-15"
"555","4","dasdasdas asdasd","23","100","A","2018-01-15"
"557","157","Cita Adriana 15/01","10","100","A","2018-01-16"
"558","156","Cita Adriana 15/01","15","100","A","2018-01-16"
"559","79","Cita Paula 16/01","15","100","A","2018-01-17"
"560","267","Cita Alicia 16/01","15","100","A","2018-01-17"
"561","253","Cita Silvia 17/01","-100","200","A","2018-01-17"
"562","228","Cita Alicia 17/01","12","100","A","2018-01-18"
"563","158","Cita Nicol 15/01","15","100","A","2018-01-18"
"564","27","Cita Alicia 15/01","15","100","A","2018-01-18"
"565","157","Cita Paula 21/01","-80","200","A","2018-01-22"
"566","35","Cita Paula 21/01","15","100","A","2018-01-22"
"567","113","CIta Silvia 19/01","10","100","A","2018-01-22"
"568","113","Duplex  Vicky Alicia","18","100","A","2018-01-22"
"569","264","Bienvenida","15","100","A","2018-01-22"
"570","264","Cita Silvia 20/01","12","100","A","2018-01-22"
"571","62","Cita Adriana 19/01","15","100","A","2018-01-22"
"572","256","Cita Silvia 13/01","10","100","A","2018-01-22"
"573","259","Cita Adriana 19/01","15","100","A","2018-01-22"
"574","179","Cita Paula 24/01","22","100","A","2018-01-25"
"575","179","Oferta doble puntuacion","22","100","A","2018-01-25"
"576","254","Cita Paula 24/01","15","100","A","2018-01-25"
"577","254","Oferta doble puntuacion","15","100","A","2018-01-25"
"578","233","Cita Vicky 20/01","15","100","A","2018-01-25"
"579","234","Cita paula 19/01","15","100","A","2018-01-25"
"581","69","Cita Alicia 25/01","12","100","A","2018-01-25"
"582","69","Oferta doble puntuacion","12","100","A","2018-01-25"
"583","179","Compra puntos 26/01","300","100","A","2018-01-26"
"584","179","Cita Paula 26/01 dos horas","-270","200","A","2018-01-26"
"585","41","Cita Vicky 25/01","15","100","A","2018-01-26"
"586","41","Oferta doble puntuacion","15","100","A","2018-01-26"
"587","276","Bienvenida","15","100","A","2018-01-29"
"588","276","Cita Amanda 26/01","10","100","A","2018-01-29"
"589","256","Cita Paula 27/01","10","100","A","2018-01-29"
"590","259","Cita Paula 27/01","15","100","A","2018-01-29"
"591","32","Cita Paula 27/01","15","100","A","2018-01-29"
"592","32","Oferta doble puntuacion","15","100","A","2018-01-29"
"593","253","Cita Paula 26/01","-120","200","A","2018-01-29"
"594","226","Cita Vicky 26/01","22","100","A","2018-01-31"
"595","226","Cita Mariam 29/01","15","100","A","2018-01-31"
"596","41","Cita Paula 30/01","15","100","A","2018-01-31"
"597","41","Oferta doble puntuacion","15","100","A","2018-01-31"
"598","79","Duplex paula amanda","22","100","A","2018-01-31"
"599","79","Oferta doble puntuacion","22","100","A","2018-01-31"
"600","259","Oferta doble puntuacion","15","100","A","2018-01-31"
"601","36","Cita Adriana 22/01","15","100","A","2018-01-31"
"602","36","Cita Nicol 24/01","15","100","A","2018-01-31"
"603","36","Oferta doble puntuacion","15","100","A","2018-01-31"
"604","36","Cita Alicia 29/01","15","100","A","2018-01-31"
"605","36","Oferta doble puntuacion","15","100","A","2018-01-31"
"606","195","Cita Alicia 29/01","15","100","A","2018-01-31"
"607","195","Oferta doble puntuacion","15","100","A","2018-01-31"
"608","113","Cita Mariam 29/01","10","100","A","2018-01-31"
"609","113","Oferta doble puntuacion","10","100","A","2018-01-31"
"610","156","Cita Amanda 31/01","10","100","A","2018-02-01"
"611","156","Oferta doble puntuacion","10","100","A","2018-02-01"
"612","62","Cita Amanda 2/02","15","100","A","2018-02-05"
"613","259","Cita Paula 3/02","15","100","A","2018-02-05"
"614","213","Cita Paula 3/02","10","100","A","2018-02-05"
"615","36","Cita Paula 31/01","15","100","A","2018-02-05"
"616","234","Cita Vicky 26/01","12","100","A","2018-02-05"
"617","267","cita Alicia 26/01","15","100","A","2018-02-05"
"618","267","Cita Paula 2/02","15","100","A","2018-02-05"
"619","27","Cita Alicia 31/01","15","100","A","2018-02-05"
"620","256","Cita Silvia 04/02","-80","200","A","2018-02-05"
"621","62","Cita Paula 06/02","-120","200","A","2018-02-06"
"622","207","Cita Paula 05/02","10","100","A","2018-02-06"
"623","250","Cita Amanda 07/02","10","100","A","2018-02-08"
"624","27","Cita Alicia 07/02","15","100","A","2018-02-08"
"625","36","Oferta doble puntuacion","15","100","A","2018-02-08"
"626","36","Cita Paula 05/02","15","100","A","2018-02-08"
"627","36","Cita Mariam 9/02","-120","200","A","2018-02-09"
"628","62","Cita Paula 06/02","15","100","A","2018-02-12"
"629","36","Cita Silvia 8/02","15","100","A","2018-02-12"
"630","253","Cita Silvia 12/02","-120","200","A","2018-02-12"
"631","79","Cita Adriana 16-02","-120","200","A","2018-02-16"
"632","259","Cita Adriana 12/02","15","100","A","2018-02-21"
"633","36","Cita Nicol 19/02","15","100","A","2018-02-21"
"634","113","Cita Nicol 19/02","10","100","A","2018-02-21"
"635","226","Cita Mariam 15/02","22","100","A","2018-02-21"
"636","226","Cita Mariam 20/02","15","100","A","2018-02-21"
"637","27","Compra puntos 21/02","300","100","A","2018-02-21"
"638","27","Cita Alicia 21/02","-120","200","A","2018-02-21"
"639","41","cita Adriana 23/02","15","100","A","2018-02-27"
"640","267","cita Adriana 23/02","15","100","A","2018-02-27"
"641","256","Cita Nicol 24/10","10","100","A","2018-02-27"
"642","250","Cita Nicol 20/02","10","100","A","2018-02-27"
"643","113","Cita Nicol 25/02","10","100","A","2018-02-27"
"644","36","Cita Adriana 21/02","15","100","A","2018-02-27"
"645","36","Cita Nicol 26/02","15","100","A","2018-02-27"
"646","27","Duplex Alicia Mariam 27/02","-220","200","A","2018-02-27"
"647","228","Cita Alicia 28/02","12","100","A","2018-03-01"
"648","254","Cita Adriana 28/02","10","100","A","2018-03-01"
"649","199","Cita Paula 27/02","15","100","A","2018-03-01"
"650","195","Cita Nicol 27/02","15","100","A","2018-03-01"
"651","156","Numero sorteo","1","100","A","2018-03-01"
"652","44","Cita Nicol 24/02","12","100","A","2018-03-01"
"653","44","Cita Nicol 27/02","15","100","A","2018-03-01"
"654","253","Sorteo febrero","1","100","A","2018-03-01"
"655","23","Cita Diana 5/03","12","100","A","2018-03-05"
"656","7","Cita Nicol 2/03","12","100","A","2018-03-05"
"657","62","Cita Paula 2/03","27","100","A","2018-03-05"
"658","259","Cita Adriana 2/03","15","100","A","2018-03-06"
"659","36","Cita Alejandra 5/03","12","100","A","2018-03-06"
"660","41","Cita Adriana 6/03","15","100","A","2018-03-07"
"661","195","Cita Alejandra 7/03","-120","200","A","2018-03-07"
"662","18","Cita Diana 7/03","12","100","A","2018-03-09"
"663","202","Bienvenida","15","100","A","2018-03-09"
"664","202","Cita Paula 1/03","15","100","A","2018-03-09"
"665","259","Cita Johana 12/03","15","100","A","2018-03-13"
"666","101","Cita Paula 13/03","15","100","A","2018-03-14"
"667","259","Cita Paula 14/03","-120","200","A","2018-03-14"
"668","41","Cita Alejandra 13/03","-50","200","A","2018-03-14"
"669","254","Cita Paula 14/03","15","100","A","2018-03-15"
"670","79","Cita Paula 14/03","15","100","A","2018-03-15"
"671","228","Cita Diana 14/03","10","100","A","2018-03-15"
"672","32","Cita Diana 9/03","12","100","A","2018-03-15"
"673","32","Cita Valeria 16/03","-120","200","A","2018-03-16"
"674","156","Cita Alicia 15/03","12","100","A","2018-03-16"
"675","281","Bienvenida","15","100","A","2018-03-16"
"676","281","Cita Diana 15/03","8","100","A","2018-03-16"
"677","281","Cita Alicia 16/03","15","100","A","2018-03-16"
"678","267","Cita Alicia 16/03","15","100","A","2018-03-19"
"679","25","Cita Paula 17/03","10","100","A","2018-03-19"
"680","36","Cita Nicol 12/03","12","100","A","2018-03-19"
"681","36","Cita Diana 16/03","12","100","A","2018-03-19"
"682","253","Cita Paula 17/03","-130","200","A","2018-03-19"
"683","179","Compra puntos 19/03","300","100","A","2018-03-19"
"684","179","Cita Paula 19/03","-270","200","A","2018-03-19"
"685","101","Cita Paula 20/03","15","100","A","2018-03-21"
"686","179","Cita Diana 20/03","12","100","A","2018-03-21"
"687","279","Bienvenida","15","100","A","2018-03-21"
"688","279","Cita Paula 19/03","10","100","A","2018-03-21"
"689","156","Cita Diana 21/03","-100","200","A","2018-03-21"
"690","113","Cita Mariam 20/03","10","100","A","2018-03-21"
"691","113","Cita Mariam 20/03","-80","200","A","2018-03-21"
"692","256","Cita Adriana 29/03","10","100","A","2018-04-02"
"693","62","Cita Johana 19/03","15","100","A","2018-04-02"
"694","36","Cita Diana 19/03","12","100","A","2018-04-02"
"695","36","Cita Diana 23/03","12","100","A","2018-04-02"
"696","36","Cita Maria 24/03","15","100","A","2018-04-02"
"697","36","Cita Amanda 27/03","12","100","A","2018-04-02"
"698","36","Cita Daniela 28/03","12","100","A","2018-04-02"
"699","256","Sorteo","1","100","A","2018-04-02"
"700","62","Sorteo","1","100","A","2018-04-02"
"701","228","Cita Alicia 28/03","13","100","A","2018-04-02"
"702","27","Cita Alicia 26/03","15","100","A","2018-04-02"
"703","253","Cita Diana 02/04","8","100","A","2018-04-03"
"704","228","Cita Diana ","-80","200","A","2018-04-03"
"705","36","Cita Diana 02/04","12","100","A","2018-04-03"
"706","32","Cita Diana 02/04","12","100","A","2018-04-03"
"707","79","Cita Paula 3/04","15","100","A","2018-04-04"
"708","156","Cita Paula 3/04","13","100","A","2018-04-04"
"709","36","Cita Paula 4/04","-150","200","A","2018-04-04"
"710","27","Compra puntos 05/04","300","100","A","2018-04-05"
"711","27","Abono 20% compra puntos","60","100","A","2018-04-05"
"712","27","Cita Alicia 05/04","-150","200","A","2018-04-05"
"713","254","Cita Paula 5/04","-120","200","A","2018-04-05"
"714","207","Cita Diana 02/04","8","100","A","2018-04-06"
"715","79","Compra puntos 06/04","500","100","A","2018-04-06"
"716","79","Abono 20% compra puntos","100","100","A","2018-04-06"
"717","79","CIta Daniela 6/04","-100","200","A","2018-04-06"
"718","101","Cita Paula 5/04","15","100","A","2018-04-06"
"719","36","Cita Alicia 9/04","-150","200","A","2018-04-09"
"720","79","Cita Valeria 12/04","-150","200","A","2018-04-12"
"721","41","Cita Diana","12","100","A","2018-04-12"
"722","41","Cita Daniela 11/04","12","100","A","2018-04-12"
"723","113","Cita Alicia 10/04","10","100","A","2018-04-12"
"724","156","Cita Valeria 11/04","10","100","A","2018-04-12"
"725","228","Cita Diana 11/04","10","100","A","2018-04-12"
"726","281","Cita Alicia 9/04","15","100","A","2018-04-12"
"727","50","Cita Daniela 10/04","12","100","A","2018-04-12"
"728","101","Cita Paula 9/04","15","100","A","2018-04-12"
"729","40","Cita Diana 3/04","8","100","A","2018-04-12"
"730","40","Cita Diana 18/04","8","100","A","2018-04-12"
"731","36","Cita Amanda 11/04","12","100","A","2018-04-13"
"732","36","Cita Diana 13/04","-120","200","A","2018-04-13"
"733","79","cita Diana 20/04","-120","200","A","2018-04-20"
"734","156","Cita Valeria 18/04","10","100","A","2018-04-20"
"735","36","Cita Diana 16/04","12","100","A","2018-04-20"
"736","36","Cita Diana 18/04","12","100","A","2018-04-20"
"737","179","Cita Daniela 13/04","12","100","A","2018-04-20"
"738","156","Cita Celia 24/04","10","100","A","2018-04-24"
"739","79","Cita Celia 25/04","-120","200","A","2018-04-25"
"740","27","Cita Valeria 27/04","-150","200","A","2018-04-27"
"741","36","Cita Amanda 24/04","12","100","A","2018-05-04"
"742","36","Cita Celia 27/04","12","100","A","2018-05-04"
"743","36","Cita anais 30/04","12","100","A","2018-05-04"
"744","36","Cita Diana 3/05","12","100","A","2018-05-04"
"745","228","Cita Celia 3/05","10","100","A","2018-05-04"
"746","234","Cita Diana 13/04","10","100","A","2018-05-04"
"747","253","Cita laura5/05","-120","200","A","2018-05-07"
"748","228","Cita Laura 10/05","10","100","A","2018-05-10"
"749","36","Cita Amanda 7/05","12","100","A","2018-05-10"
"750","36","Cita Laura 10/05","12","100","A","2018-05-10"
"751","290","Bienvenida","15","100","A","2018-05-10"
"752","290","Cita Diana 28/04","12","100","A","2018-05-10"
"753","290","Cita Amanda 1/05","10","100","A","2018-05-10"
"754","50","Cita Laura 8/05","12","100","A","2018-05-10"
"755","156","Cita Celia 7/05","8","100","A","2018-05-10"
"756","259","Cita Celia 7/05","12","100","A","2018-05-10"
"757","156","Cita Laura 4/05","8","100","A","2018-05-10"
"758","79","Cita Laura 11/05","-120","200","A","2018-05-11"
"759","41","Cita Celia 10/05","12","100","A","2018-05-11"
"760","228","Cita Alicia 14/05","10","100","A","2018-05-15"
"761","34","Cita Laura 12/05","12","100","A","2018-05-15"
"762","256","Cita Celia 12/05","8","100","A","2018-05-15"
"763","253","Cita Laura 12/05","10","100","A","2018-05-15"
"764","36","Cita Sonia 14/05","-120","200","A","2018-05-16"
"765","179","cita Amanda 16/05","-120","200","A","2018-05-16"
"766","36","Cita Amanda 15/05","12","100","A","2018-05-22"
"767","179","Complemento cita amanda 16/05","6","100","A","2018-05-22"
"768","79","Cita Amanda 18/05","12","100","A","2018-05-22"
"769","7","Cita Diana 24/05","-100","200","A","2018-05-24"
"770","228","Cita  Celia 22/05","10","100","A","2018-05-29"
"771","36","Cita diana 21/05","12","100","A","2018-05-29"
"772","36","Cita Diana 23/05","12","100","A","2018-05-29"
"773","253","Cita Amanda 25/05","10","100","A","2018-05-29"
"774","41","Cita Sonia 25/05","12","100","A","2018-05-29"
"775","50","Cita Sonia 25/05","12","100","A","2018-05-29"
"776","228","Cita Valeria 29/05","-80","200","A","2018-05-29"
"777","27","cita Alicia 29/05","-120","200","A","2018-05-29"
"778","79","Cita Veronica 30/05","12","100","A","2018-05-30"
"779","36","Cita Veronica 29/05","18","100","A","2018-05-31"
"780","156","Cita Veronica30/05","10","100","A","2018-05-31"
"781","41","Cita Veronica 30/05","10","100","A","2018-05-31"
"782","156","Cita  Valeria 1/06","-104","200","A","2018-06-01"
"783","25","Cita Alicia 31/05","10","100","A","2018-06-05"
"784","253","Cita Clara 1/06","12","100","A","2018-06-05"
"785","36","Cita Diana 1/06","12","100","A","2018-06-05"
"786","41","Cita Veronica 05/06","-100","200","A","2018-06-05"
"787","18","Cita clara 5/06","12","100","A","2018-06-06"
"788","234","Cita Veronica 6/06","10","100","A","2018-06-07"
